,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V
2019-12-16,70.1075,203.6266326904297,114.52092742919922,325.0659484863281,146.16,160.27407836914062,38.35652542114258,92.35398864746094,146.02565002441406,229.69,187.6229705810547,99.60722351074219,58.145,120.52001953125,116.96112823486328,45.58891296386719,173.26548767089844,114.97269439697266,67.80492622433728,147.94923400878906,99.01,108.88080596923828,120.3537826538086,266.5973815917969,186.415
2019-12-17,70.21,203.32522583007812,115.69685363769531,325.0659484863281,146.435,159.94749450683594,38.740264892578125,91.76593780517578,145.30763244628906,230.935,189.5294647216797,99.67403411865234,57.195,122.02449035644531,117.67646789550781,45.58891296386719,172.07464599609375,114.42051696777344,67.59990080622316,147.15016174316406,99.265,108.66400146484375,121.0696792602539,265.17315673828125,185.62
2019-12-18,70.3625,202.5717315673828,115.05796813964844,328.72418212890625,146.55,159.79904174804688,38.907100677490234,91.72724914550781,143.86170959472656,230.36,189.7731170654297,99.81514739990234,57.155,121.71002197265625,117.5572738647461,45.161659240722656,171.2953643798828,113.81455993652344,68.05553873076694,146.8457794189453,100.01,107.53670501708984,119.90303802490234,267.3916015625,185.5
2019-12-19,69.7725,202.48793029785156,115.58573913574219,331.5274963378906,144.67,161.62982177734375,39.941505432128906,91.40227508544922,143.75352478027344,229.685,191.70571899414062,99.92654418945312,57.615,123.54596710205078,116.96965789794922,45.505130767822266,172.54750061035156,115.91535186767578,68.33648681640625,148.12042236328125,100.87,108.3258056640625,120.61011505126953,268.9617614746094,186.47
2019-12-20,70.1975,203.5094757080078,116.45612335205078,326.0600280761719,147.05,162.8371124267578,39.58280563354492,92.60157775878906,144.4715576171875,229.58,192.55007934570312,100.69143676757812,58.815,124.14948272705078,116.87598419189453,46.049652099609375,172.6175537109375,118.0835189819336,69.54390402058608,149.73760986328125,100.08,108.70736694335938,120.5747299194336,267.1085510253906,187.62
2019-12-23,70.92,203.48431396484375,115.27091979980469,335.5535583496094,148.24,162.03553771972656,40.12502670288086,93.10449981689453,142.3076171875,229.85,190.8264923095703,100.6617431640625,59.515,124.47247314453125,116.8418960571289,45.999393463134766,171.79446411132812,120.17086791992188,69.66540649647021,149.73760986328125,100.115,108.3084716796875,120.39798736572266,269.39080810546875,187.57
2019-12-24,71.08625,202.89825439453125,115.50241088867188,331.03045654296875,147.5,161.55062866210938,39.85808563232422,93.11222839355469,142.90760803222656,229.91,192.09744262695312,100.23843383789062,59.4,124.0389633178711,117.16552734375,45.831844329833984,172.20602416992188,118.96556091308594,69.43759481415493,149.7090606689453,100.13,108.58598327636719,120.04450225830078,268.88873291015625,187.565
2019-12-25,71.08625,202.7182159423828,115.8126106262207,329.49957275390625,147.5,162.174072265625,39.88727951049805,93.21281433105469,143.10926055908203,229.91,192.1627197265625,100.21244430541992,59.4,123.99647521972656,117.7872085571289,45.961692810058594,172.37676239013672,118.93528747558594,69.39962620043572,150.32260131835938,100.13,108.58598327636719,120.24775314331055,269.3953857421875,187.565
2019-12-26,72.1075,202.53817749023438,116.12281036376953,327.96868896484375,147.525,162.79751586914062,39.916473388671875,93.31340026855469,143.3109130859375,230.83,192.22799682617188,100.18645477294922,59.78,123.95398712158203,118.40888977050781,46.0915412902832,172.54750061035156,118.90501403808594,69.3616575867165,150.93614196777344,100.48,108.58598327636719,120.45100402832031,269.90203857421875,188.74
2019-12-27,72.45,202.22840881347656,115.91910552978516,328.1874084472656,148.15,163.26263427734375,39.84975051879883,93.081298828125,143.36009216308594,231.25,191.4880828857422,100.45379638671875,60.275,123.88597106933594,118.49405670166016,46.36798858642578,173.51942443847656,119.35612487792969,69.48316734255725,151.2120361328125,101.6,109.34040069580078,120.90172576904297,270.19427490234375,189.67
2019-12-30,73.15,201.17343139648438,115.09500885009766,324.4695129394531,147.96,160.74905395507812,39.699581146240234,92.73311614990234,141.4125518798828,230.915,189.17251586914062,98.62696075439453,59.825,123.5035171508789,118.05973052978516,46.30097198486328,172.4161376953125,118.39323425292969,69.12623834973984,149.90879821777344,101.27,107.93559265136719,120.6277847290039,268.2588195800781,188.02
2019-12-31,73.05125,201.84327697753906,115.27091979980469,323.83331298828125,146.995,160.94699096679688,40.00823974609375,93.24378204345703,142.25845336914062,229.27,190.1039581298828,99.54039001464844,59.6,123.98796844482422,118.71549224853516,46.36798858642578,173.029052734375,118.79054260253906,69.06550167171099,150.01345825195312,101.025,108.3084716796875,121.0343017578125,268.3774719238281,186.99
